SMILES_Solute,Temperature_K,Solvent,SMILES_Solvent,Solubility(mole_fraction),Solubility(mol/L),LogS(mol/L),Compound_Name,CAS,PubChem_CID,FDA_Approved,Source
NC(N)=[NH2+].[Cl-],278.15,ethanol,CCO,0.08316,1.5802626507038047,0.19872927573377464,Guanidine hydrochloride,,5460839,No,10.1016/j.molliq.2021.116468
NC(N)=[NH2+].[Cl-],283.15,ethanol,CCO,0.09165,1.7468499780717277,0.24225560876468338,Guanidine hydrochloride,,5460839,No,10.1016/j.molliq.2021.116468
NC(N)=[NH2+].[Cl-],288.15,ethanol,CCO,0.10029999999999999,1.9196934431003023,0.28323188151623696,Guanidine hydrochloride,,5460839,No,10.1016/j.molliq.2021.116468
NC(N)=[NH2+].[Cl-],293.15,ethanol,CCO,0.10769999999999999,2.0685959157487983,0.31567566287459586,Guanidine hydrochloride,,5460839,No,10.1016/j.molliq.2021.116468
NC(N)=[NH2+].[Cl-],298.15,ethanol,CCO,0.11739999999999999,2.2677901983663284,0.3556028738952992,Guanidine hydrochloride,,5460839,No,10.1016/j.molliq.2021.116468
NC(N)=[NH2+].[Cl-],303.15,ethanol,CCO,0.1283,2.494860389834818,0.3970462479069924,Guanidine hydrochloride,,5460839,No,10.1016/j.molliq.2021.116468
NC(N)=[NH2+].[Cl-],308.15,ethanol,CCO,0.1386,2.7116591846867952,0.4332351042543628,Guanidine hydrochloride,,5460839,No,10.1016/j.molliq.2021.116468
NC(N)=[NH2+].[Cl-],313.15,ethanol,CCO,0.1518,2.9996858049403134,0.4770757679441131,Guanidine hydrochloride,,5460839,No,10.1016/j.molliq.2021.116468
NC(N)=[NH2+].[Cl-],318.15,ethanol,CCO,0.1627,3.2378813529533046,0.5102609306737665,Guanidine hydrochloride,,5460839,No,10.1016/j.molliq.2021.116468
NC(N)=[NH2+].[Cl-],323.15,ethanol,CCO,0.1719,3.438924715681343,0.5364226684297347,Guanidine hydrochloride,,5460839,No,10.1016/j.molliq.2021.116468
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,278.15,ethanol,CCO,0.0038309999999999998,0.06700195530872496,-1.173912523158893,Indapamide,26807-65-8,3702,Yes,10.1016/j.molliq.2021.116489
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,283.15,ethanol,CCO,0.005144999999999999,0.08953687901181834,-1.047998047897271,Indapamide,26807-65-8,3702,Yes,10.1016/j.molliq.2021.116489
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,288.15,ethanol,CCO,0.007088,0.12292539666809434,-0.9103583816102103,Indapamide,26807-65-8,3702,Yes,10.1016/j.molliq.2021.116489
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,293.15,ethanol,CCO,0.009132,0.1579504808056294,-0.8014790477524131,Indapamide,26807-65-8,3702,Yes,10.1016/j.molliq.2021.116489
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,298.15,ethanol,CCO,0.01158,0.1997403171030986,-0.6995342649832866,Indapamide,26807-65-8,3702,Yes,10.1016/j.molliq.2021.116489
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,303.15,ethanol,CCO,0.014839999999999999,0.2553370099493483,-0.5928862316044805,Indapamide,26807-65-8,3702,Yes,10.1016/j.molliq.2021.116489
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,308.15,ethanol,CCO,0.01856,0.3187065278947515,-0.49660904101439207,Indapamide,26807-65-8,3702,Yes,10.1016/j.molliq.2021.116489
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,313.15,ethanol,CCO,0.02274,0.3900161597272943,-0.4089173982683746,Indapamide,26807-65-8,3702,Yes,10.1016/j.molliq.2021.116489
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,318.15,ethanol,CCO,0.0275,0.4711916142774772,-0.3268024472222815,Indapamide,26807-65-8,3702,Yes,10.1016/j.molliq.2021.116489
OC(CN1CCN(CC(O)(Cn2cncn2)c2ccc(F)cc2F)CC1)(Cn1cncn1)c1ccc(F)cc1F,293.15,ethanol,CCO,0.000305,0.005228813742368852,-2.2815968280693926,"3,3‘-(piperazine-1,4-diyl)bis(2-(2,4-difluorophenyl)-1-(1H-1,2,4-triazol-1-yl)propan-2-ol) (s-119)",,,No,10.1016/j.molliq.2021.116535
OC(CN1CCN(CC(O)(Cn2cncn2)c2ccc(F)cc2F)CC1)(Cn1cncn1)c1ccc(F)cc1F,298.15,ethanol,CCO,0.00036,0.00613984736777918,-2.2118424249753117,"3,3‘-(piperazine-1,4-diyl)bis(2-(2,4-difluorophenyl)-1-(1H-1,2,4-triazol-1-yl)propan-2-ol) (s-119)",,,No,10.1016/j.molliq.2021.116535
OC(CN1CCN(CC(O)(Cn2cncn2)c2ccc(F)cc2F)CC1)(Cn1cncn1)c1ccc(F)cc1F,303.15,ethanol,CCO,0.000401,0.006799941823666015,-2.1674948028480143,"3,3‘-(piperazine-1,4-diyl)bis(2-(2,4-difluorophenyl)-1-(1H-1,2,4-triazol-1-yl)propan-2-ol) (s-119)",,,No,10.1016/j.molliq.2021.116535
OC(CN1CCN(CC(O)(Cn2cncn2)c2ccc(F)cc2F)CC1)(Cn1cncn1)c1ccc(F)cc1F,308.15,ethanol,CCO,0.000463,0.007806544817278554,-2.1075411426677593,"3,3‘-(piperazine-1,4-diyl)bis(2-(2,4-difluorophenyl)-1-(1H-1,2,4-triazol-1-yl)propan-2-ol) (s-119)",,,No,10.1016/j.molliq.2021.116535
OC(CN1CCN(CC(O)(Cn2cncn2)c2ccc(F)cc2F)CC1)(Cn1cncn1)c1ccc(F)cc1F,313.15,ethanol,CCO,0.0005480000000000001,0.009190113638553276,-2.036679118397187,"3,3‘-(piperazine-1,4-diyl)bis(2-(2,4-difluorophenyl)-1-(1H-1,2,4-triazol-1-yl)propan-2-ol) (s-119)",,,No,10.1016/j.molliq.2021.116535
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,278.15,ethanol,CCO,0.006012,0.10537708436806198,-0.9772538218989236,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,283.15,ethanol,CCO,0.0065072,0.11339810340479359,-0.9453942090032584,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,288.15,ethanol,CCO,0.0071639,0.12425120921743886,-0.90569937600384,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,293.15,ethanol,CCO,0.0080281,0.13870248954163944,-0.8579157437969865,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,298.15,ethanol,CCO,0.009035,0.1554420592843464,-0.8084314588705472,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,303.15,ethanol,CCO,0.0103834,0.17785220363598456,-0.7499407494210218,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,308.15,ethanol,CCO,0.012281599999999998,0.209555250090669,-0.6787014541007417,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,313.15,ethanol,CCO,0.0141568,0.2406908141503466,-0.6185404840496114,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,318.15,ethanol,CCO,0.0161802,0.2740455761218872,-0.5621772042882243,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,323.15,ethanol,CCO,0.018422,0.3109149021818657,-0.5073584616806749,Abacavir,136470-78-5,441300,Yes,10.1016/j.molliq.2021.116603
NS(=O)(=O)c1ccccc1C(=O)[O-],272.15,ethanol,CCO,0.001721,0.03023186819496889,-1.519535014525895,Methyl 2-sulfamoylbenzoate,,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(=O)c1ccccc1C(=O)[O-],278.75,ethanol,CCO,0.002519,0.043969152781011586,-1.356851902496656,Methyl 2-sulfamoylbenzoate,,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(=O)c1ccccc1C(=O)[O-],283.15,ethanol,CCO,0.0032159999999999997,0.05585876658440971,-1.2529086581713316,Methyl 2-sulfamoylbenzoate,,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(=O)c1ccccc1C(=O)[O-],288.15,ethanol,CCO,0.0041979999999999995,0.0725935623790479,-1.139101890969599,Methyl 2-sulfamoylbenzoate,,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(=O)c1ccccc1C(=O)[O-],293.05,ethanol,CCO,0.005399,0.09304005899959733,-1.031330022879872,Methyl 2-sulfamoylbenzoate,,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(=O)c1ccccc1C(=O)[O-],298.05,ethanol,CCO,0.006922,0.11880754244859351,-0.9251559874707719,Methyl 2-sulfamoylbenzoate,,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(=O)c1ccccc1C(=O)[O-],303.15,ethanol,CCO,0.008875,0.1517842008475549,-0.8187734316145685,Methyl 2-sulfamoylbenzoate,,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(=O)c1ccccc1C(=O)[O-],308.05,ethanol,CCO,0.01115,0.19005540049496622,-0.721119785246143,Methyl 2-sulfamoylbenzoate,,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(=O)c1ccccc1C(=O)[O-],312.15,ethanol,CCO,0.01342,0.22821676274287167,-0.6416524593947373,Methyl 2-sulfamoylbenzoate,,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(=O)c1ccccc1C(=O)[O-],318.15,ethanol,CCO,0.017480000000000002,0.2964520771665854,-0.5280455023140398,Methyl 2-sulfamoylbenzoate,,21221501,No,10.1016/j.molliq.2021.116618
NS(=O)(=O)c1ccccc1C(=O)[O-],324.15,ethanol,CCO,0.02264,0.3833689243613906,-0.41638309366281423,Methyl 2-sulfamoylbenzoate,,21221501,No,10.1016/j.molliq.2021.116618
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,293.2,ethanol,CCO,7.93e-05,0.00135906763658867,-2.8667589292378586,Sildenafil citrate,171599-83-0,135413523,Yes,10.1016/j.molliq.2021.116748
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,298.2,ethanol,CCO,0.000103,0.0017555178025461526,-2.755594762035511,Sildenafil citrate,171599-83-0,135413523,Yes,10.1016/j.molliq.2021.116748
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,303.2,ethanol,CCO,0.000122,0.002067818813940362,-2.68448751758641,Sildenafil citrate,171599-83-0,135413523,Yes,10.1016/j.molliq.2021.116748
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,308.2,ethanol,CCO,0.000164,0.0027642513325041303,-2.558422472384193,Sildenafil citrate,171599-83-0,135413523,Yes,10.1016/j.molliq.2021.116748
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,313.2,ethanol,CCO,0.000226,0.0037880707387230044,-2.421581919544633,Sildenafil citrate,171599-83-0,135413523,Yes,10.1016/j.molliq.2021.116748
O=C(O)C(O)c1ccccc1,294.65,ethanol,CCO,0.24653,5.59808748795734,0.7480396814184972,"(R,S)-mandelic acid",90-64-2,1292,Yes,10.1016/j.molliq.2021.116768
O=C(O)C(O)c1ccccc1,299.45,ethanol,CCO,0.26106,6.01242676364157,0.7790497993461206,"(R,S)-mandelic acid",90-64-2,1292,Yes,10.1016/j.molliq.2021.116768
O=C(O)C(O)c1ccccc1,303.85,ethanol,CCO,0.27379000000000003,6.3846773617371895,0.8051389558582458,"(R,S)-mandelic acid",90-64-2,1292,Yes,10.1016/j.molliq.2021.116768
O=C(O)C(O)c1ccccc1,308.25,ethanol,CCO,0.29231999999999997,6.960807379424377,0.8426596160606695,"(R,S)-mandelic acid",90-64-2,1292,Yes,10.1016/j.molliq.2021.116768
O=C(O)C(O)c1ccccc1,314.65,ethanol,CCO,0.32492,8.052288123718068,0.9059193062442064,"(R,S)-mandelic acid",90-64-2,1292,Yes,10.1016/j.molliq.2021.116768
O=C(O)C(O)c1ccccc1,319.15,ethanol,CCO,0.34879,8.914965157925781,0.950119650175407,"(R,S)-mandelic acid",90-64-2,1292,Yes,10.1016/j.molliq.2021.116768
O=C(O)C(O)c1ccccc1,324.85,ethanol,CCO,0.37559,9.946966413843123,0.99769065153907,"(R,S)-mandelic acid",90-64-2,1292,Yes,10.1016/j.molliq.2021.116768
O=C(O)C(O)c1ccccc1,328.55,ethanol,CCO,0.39448,10.727435335295223,1.0304959052966134,"(R,S)-mandelic acid",90-64-2,1292,Yes,10.1016/j.molliq.2021.116768
O=C(O)C(O)c1ccccc1,333.45,ethanol,CCO,0.41756,11.738397911469814,1.0696088272619473,"(R,S)-mandelic acid",90-64-2,1292,Yes,10.1016/j.molliq.2021.116768
O=C(O)C(O)c1ccccc1,338.15,ethanol,CCO,0.43899,12.742483230234402,1.1052540707071687,"(R,S)-mandelic acid",90-64-2,1292,Yes,10.1016/j.molliq.2021.116768
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,283.15,ethanol,CCO,0.0003033,0.005252674774671105,-2.2796194882009373,Imidacloprid,138261-41-3,135527764,No,10.1016/j.molliq.2021.116781
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,288.15,ethanol,CCO,0.00039979999999999996,0.0068872385295771395,-2.161954875590951,Imidacloprid,138261-41-3,135527764,No,10.1016/j.molliq.2021.116781
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,293.15,ethanol,CCO,0.0005299,0.0090864651599165,-2.041605034281906,Imidacloprid,138261-41-3,135527764,No,10.1016/j.molliq.2021.116781
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,298.15,ethanol,CCO,0.0006990999999999999,0.011927288485681148,-1.9234582763256087,Imidacloprid,138261-41-3,135527764,No,10.1016/j.molliq.2021.116781
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,303.15,ethanol,CCO,0.0008945,0.015175941112584013,-1.8188443673150603,Imidacloprid,138261-41-3,135527764,No,10.1016/j.molliq.2021.116781
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,308.15,ethanol,CCO,0.001152,0.019437026023863796,-1.7113701838660147,Imidacloprid,138261-41-3,135527764,No,10.1016/j.molliq.2021.116781
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,313.15,ethanol,CCO,0.0014830000000000002,0.024893614068463306,-1.6039120477043916,Imidacloprid,138261-41-3,135527764,No,10.1016/j.molliq.2021.116781
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,318.15,ethanol,CCO,0.001909,0.03187060133741393,-1.496609742141051,Imidacloprid,138261-41-3,135527764,No,10.1016/j.molliq.2021.116781
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,323.15,ethanol,CCO,0.002379,0.03950557942345165,-1.403341564077349,Imidacloprid,138261-41-3,135527764,No,10.1016/j.molliq.2021.116781
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,278.15,ethanol,CCO,0.00041,0.007146119947119918,-2.145929698470115,Curcumin,458-37-7,969516,No,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,283.15,ethanol,CCO,0.00048,0.00831430800083656,-2.080173891233929,Curcumin,458-37-7,969516,No,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,288.15,ethanol,CCO,0.0005600000000000001,0.009648503728629524,-2.015540030986117,Curcumin,458-37-7,969516,No,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,293.15,ethanol,CCO,0.00065,0.01114722051371204,-1.9528334075968117,Curcumin,458-37-7,969516,No,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,298.15,ethanol,CCO,0.00075,0.01279634105313731,-1.892914193445565,Curcumin,458-37-7,969516,No,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,303.15,ethanol,CCO,0.00086,0.014590115929663259,-1.835941257290029,Curcumin,458-37-7,969516,No,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,308.15,ethanol,CCO,0.00098,0.016532123250304932,-1.7816713656255219,Curcumin,458-37-7,969516,No,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,313.15,ethanol,CCO,0.00111,0.0186254844637951,-1.729892422084822,Curcumin,458-37-7,969516,No,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,318.15,ethanol,CCO,0.00127,0.021188982116515438,-1.6738899055732233,Curcumin,458-37-7,969516,No,10.1016/j.molliq.2021.116795
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,323.15,ethanol,CCO,0.00145,0.024056240814630866,-1.6187722373875075,Curcumin,458-37-7,969516,No,10.1016/j.molliq.2021.116795
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,293.15,ethanol,CCO,0.0098227,0.17001559785633763,-0.769511233020616,Moxifloxacin,151096-09-2,152946,Yes,10.1016/j.molliq.2021.116814
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,298.15,ethanol,CCO,0.010795999999999998,0.18606972344924216,-0.7303242878506386,Moxifloxacin,151096-09-2,152946,Yes,10.1016/j.molliq.2021.116814
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,303.15,ethanol,CCO,0.011852,0.2033088502512362,-0.6918437156481602,Moxifloxacin,151096-09-2,152946,Yes,10.1016/j.molliq.2021.116814
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,308.15,ethanol,CCO,0.013009,0.22213012580628844,-0.653392537425464,Moxifloxacin,151096-09-2,152946,Yes,10.1016/j.molliq.2021.116814
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,313.15,ethanol,CCO,0.014295,0.24307453559122785,-0.6142605353214763,Moxifloxacin,151096-09-2,152946,Yes,10.1016/j.molliq.2021.116814
O=[N+]([O-])c1cn[nH]c1,288.15,ethanol,CCO,0.1013,1.9409903340353787,0.28802337264464833,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,293.15,ethanol,CCO,0.11320000000000001,2.187719283971417,0.339991594972413,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,298.15,ethanol,CCO,0.1276,2.4936397807451245,0.3968337175733581,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,303.15,ethanol,CCO,0.1472,2.9258176525081043,0.466247255836712,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,308.15,ethanol,CCO,0.1683,3.410312335209854,0.5327941558975928,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,313.15,ethanol,CCO,0.1971,4.1145981915752925,0.6143274308722612,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,318.15,ethanol,CCO,0.2317,5.025157401101319,0.7011496695470847,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,323.15,ethanol,CCO,0.2695,6.111785807584489,0.7861681256373115,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
O=[N+]([O-])c1cn[nH]c1,328.15,ethanol,CCO,0.3102,7.404958970207564,0.8695226565018168,4-nitropyrazole,2075-46-9,16376,No,10.1016/j.molliq.2021.116821
COc1ccc(C=O)cc1O,278.15,ethanol,CCO,0.0125,0.2205368952745168,-0.6565187437303035,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,283.15,ethanol,CCO,0.015300000000000001,0.2690071682890754,-0.5702361471094455,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,288.15,ethanol,CCO,0.0184,0.32278395772274754,-0.49108805773440295,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,293.15,ethanol,CCO,0.0227,0.3980785813703115,-0.4000311890145611,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,298.15,ethanol,CCO,0.0279,0.48931886561189736,-0.3104080397618309,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,303.15,ethanol,CCO,0.0338,0.5929748919680248,-0.22696369535511715,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,308.15,ethanol,CCO,0.0429,0.7553995423168121,-0.12182328263973974,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,313.15,ethanol,CCO,0.0547,0.9698843082651712,-0.01328006705188885,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
COc1ccc(C=O)cc1O,318.15,ethanol,CCO,0.0695,1.244580224493062,0.09502289606852929,Isovanillin,621-59-0,12127,No,10.1016/j.molliq.2021.116847
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,278.15,ethanol,CCO,0.033710000000000004,0.607798487448502,-0.2162403850286764,Amitriptyline hydrochloride,549-18-8,11065,Yes,10.1016/j.molliq.2021.116896
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,283.15,ethanol,CCO,0.04227,0.7641269486436407,-0.11683448368166437,Amitriptyline hydrochloride,549-18-8,11065,Yes,10.1016/j.molliq.2021.116896
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,288.15,ethanol,CCO,0.052849999999999994,0.9608484569153282,-0.017345102982050074,Amitriptyline hydrochloride,549-18-8,11065,Yes,10.1016/j.molliq.2021.116896
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,293.15,ethanol,CCO,0.06528,1.1969319586849279,0.07806946301495994,Amitriptyline hydrochloride,549-18-8,11065,Yes,10.1016/j.molliq.2021.116896
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,298.15,ethanol,CCO,0.07942,1.4708454704430323,0.16756704739838346,Amitriptyline hydrochloride,549-18-8,11065,Yes,10.1016/j.molliq.2021.116896
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,303.15,ethanol,CCO,0.09375,1.7535166515593925,0.2439098943384354,Amitriptyline hydrochloride,549-18-8,11065,Yes,10.1016/j.molliq.2021.116896
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,308.15,ethanol,CCO,0.1081,2.0426138457970633,0.31018627143386635,Amitriptyline hydrochloride,549-18-8,11065,Yes,10.1016/j.molliq.2021.116896
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,313.15,ethanol,CCO,0.12210000000000001,2.3311642776676518,0.3675728794281945,Amitriptyline hydrochloride,549-18-8,11065,Yes,10.1016/j.molliq.2021.116896
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,318.15,ethanol,CCO,0.1356,2.6139627851745906,0.41729940026504203,Amitriptyline hydrochloride,549-18-8,11065,Yes,10.1016/j.molliq.2021.116896
CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,323.15,ethanol,CCO,0.14850000000000002,2.889158564739121,0.460771377739481,Amitriptyline hydrochloride,549-18-8,11065,Yes,10.1016/j.molliq.2021.116896
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,278.15,ethanol,CCO,0.01694,0.30022145695082175,-0.5225582717785276,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,283.15,ethanol,CCO,0.02022,0.35729664743867307,-0.4469710588205531,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,288.15,ethanol,CCO,0.025240000000000002,0.4458823899133913,-0.35077967973486424,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,293.15,ethanol,CCO,0.031490000000000004,0.5572363052424022,-0.25396059602985,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,298.15,ethanol,CCO,0.03902,0.6922637903979934,-0.15972838403439538,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,303.15,ethanol,CCO,0.04777,0.8503545092063798,-0.07039998099779364,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,308.15,ethanol,CCO,0.06279,1.1290945486572692,0.05273031060596202,Topiramate,97240-79-4,5284627,Yes,10.1016/j.molliq.2021.116992
